fixed.acidity,volatile.acidity,citric.acid,residual.sugar,free.sulfur.dioxide,total.sulfur.dioxide,pH,sulphates,alcohol,label,chlorides_std,density_std,high_quality
7.2,0.27,0.28,15.2,6,41,3.17,0.39,10.9,novice,-0.018724286138980986,0.8642655286985421,1
7.1,0.26,0.34,14.4,35,189,3.07,0.53,9.1,novice,0.8732454883455549,1.5126589854410377,1
6.6,0.16,0.4,1.5,48,143,3.54,0.52,12.4,novice,-0.1036737884708416,-0.9479110555304994,1
5.9,0.25,0.25,11.3,30,165,3.24,0.44,9.5,novice,0.23612422085660056,0.980643841447182,1
7.3,0.18,0.31,17.3,32,197,3.13,0.46,9,novice,0.36354847435439147,2.0446741294348567,1
6.5,0.46,0.24,11.5,56,171,3.08,0.56,9.8,novice,0.19364946969067026,0.6082332406514902,1
6.3,0.305,0.22,16,26,141,3.08,0.5,9.1,novice,0.618396981349973,1.3929555780424148,0
7.8,0.32,0.33,2.4,18,101,3.21,0.65,11.7,novice,-0.40099704663235347,-0.9479110555304994,1
6.8,0.33,0.44,7,29,155,3.14,0.42,9.5,novice,0.15117471852474024,0.4818796439529744,0
6,0.38,0.26,6,42,134,3.38,0.38,12.3,novice,-0.5284213001301441,-0.9479110555304994,1
7.8,0.28,0.31,2.1,28,208,3.23,0.64,9.8,novice,-0.018724286138980986,0.09616866455742337,0
6.7,0.24,0.29,6.8,54,127,3.33,0.46,11.6,novice,-0.35852229546642317,-0.282892125538198,1
7.4,0.44,0.2,11.5,44,157,3.27,0.44,9,novice,0.10869996735880993,1.3131533064433327,0
9.7,0.24,0.49,4.9,3,18,2.85,0.54,10,novice,-0.6133708024620047,-0.12328758234003387,1
5.7,0.25,0.32,12.2,43,127,3.23,0.53,10.4,novice,-0.23109804196863223,0.3954271830539627,1
6.6,0.17,0.28,1.8,62,178,3.15,0.42,10.2,novice,-0.18862329080270193,-0.6686031049337121,0
7.1,0.2,0.27,9.6,19,105,3.04,0.37,10.5,novice,-0.40099704663235347,0.12941961105703476,1
6.8,0.19,0.4,9.85,41,103,2.98,0.56,10.5,novice,0.36354847435439147,0.4220279402536444,1
7.3,0.19,0.27,13.9,45,155,2.94,0.41,8.8,novice,0.44849797668625213,1.336428968993068,1
7.4,0.25,0.49,1.1,35,156,3.13,0.55,11.3,novice,-0.18862329080270193,-0.7816563230324055,0
6.4,0.22,0.38,9.1,35,127,2.97,0.3,11,novice,-0.1036737884708416,-0.26294155763840904,1
5.3,0.21,0.29,0.7,11,66,3.3,0.4,9.8,novice,-0.7832698071257258,-0.6320270637841544,0
6.3,0.3,0.34,1.6,14,132,3.3,0.49,9.5,novice,0.10869996735880993,-0.016884553541270077,1
7.5,0.35,0.37,2.5,29,89,3.14,0.42,12.7,novice,0.8307707371796246,-1.4666258209244958,1
9.2,0.34,0.27,1.2,17,73,3.08,0.39,10.8,novice,-0.8682193094575864,-0.6486525370339601,0
6,0.36,0.32,1.1,26,173,3.38,0.54,8.8,novice,0.27859897202253087,0.029666771558200616,0
8,0.2,0.4,5.2,41,167,3.18,0.4,10.6,novice,0.36354847435439147,0.4153777509537147,1
6.9,0.38,0.29,13.65,52,189,3,0.6,9.5,novice,0.06622521619287963,1.2599517920439323,1
6,0.26,0.15,1.2,35,124,3.08,0.46,8.8,novice,0.27859897202253087,-0.1931145699892399,0
7.4,0.32,0.22,1.7,50,179,3.28,0.69,8.9,novice,0.19364946969067026,0.4818796439529744,0
6.5,0.27,0.4,10,74,227,3.18,0.5,9.4,novice,-0.31604754430049287,0.5882826727517382,0
8,0.23,0.37,9.6,23,159,3.32,0.47,9.8,novice,0.32107372318846117,1.296527833193527,0
6.9,0.36,0.34,4.2,57,119,3.28,0.36,12.7,novice,-1.2080173187850285,-1.4134243065250955,1
7.9,0.14,0.28,1.8,44,178,3.45,0.43,9.2,novice,-0.23109804196863223,0.4486286974533261,1
7.3,0.34,0.21,3.2,14,136,3.25,0.44,10.2,novice,0.15117471852474024,-0.1498883395397156,0
6.7,0.33,0.49,1.6,20,94,3.11,0.5,11.4,novice,5.120720604938582,-0.8814091625312765,1
6.7,0.14,0.46,1.6,15,92,3.37,0.49,10.9,novice,-0.4434717977982838,-0.46909742593604387,0
7.3,0.36,0.62,7.1,48,185,3.14,0.62,10.6,novice,-0.5708960512960745,0.22252226125597613,1
7.4,0.24,0.22,10.7,26,81,2.86,0.36,9.7,novice,-0.18862329080270193,0.4486286974533261,1
6.6,0.36,0.52,10.1,29,140,3.07,0.4,9.4,novice,0.15117471852474024,0.7412370266499727,0
7.4,0.24,0.42,14,48,198,2.89,0.42,8.9,novice,0.8307707371796246,1.2799023599437211,1
7,0.27,0.32,6.8,47,193,3.23,0.39,11.4,novice,0.02375046502694932,-0.08338644654049283,1
6,0.41,0.05,1.5,17,120,3.21,0.56,9.2,novice,0.7033464836818336,-0.282892125538198,1
6.6,0.24,0.3,13,18,143,3.37,0.49,9.4,novice,0.23612422085660056,1.3962806726923611,1
8,0.22,0.28,14,83,197,3.14,0.45,9.8,novice,0.27859897202253087,1.346404252942944,1
9.1,0.28,0.49,2,10,112,3.15,0.46,10.1,novice,0.5334474790181124,0.5816324834518085,0
8.2,0.29,0.49,1,29,118,3.24,0.36,10.9,novice,-0.1036737884708416,-0.4158959115366435,0
6.2,0.18,0.38,1.5,36,117,3.47,0.54,9.7,novice,-0.7832698071257258,-0.34939401853742075,1
5.8,0.27,0.27,12.3,55,170,3.28,0.42,9.3,novice,-0.061199037304911295,1.0471457344464048,1
6.6,0.3,0.74,4.6,36,159,3.21,0.45,9.9,novice,-0.23109804196863223,0.1826211254564351,0
6.5,0.17,0.31,1.5,34,121,3.06,0.46,10.5,novice,-0.23109804196863223,-1.0410137057294038,1
6.3,0.2,0.18,10.6,57,159,3.09,0.54,9.2,novice,-0.061199037304911295,0.8675906233484885,0
6.8,0.4,0.29,2.8,27,97,3.12,0.42,11.2,novice,-0.1036737884708416,-1.2139186275274272,1
6,0.29,0.41,10.8,55,149,3.09,0.59,10.9666666666667,novice,0.06622521619287963,-0.1166373930401042,1
8.2,0.24,0.3,2.3,23,106,2.98,0.5,10,novice,0.15117471852474024,-0.026859837491146107,0
6.4,0.21,0.5,11.6,45,153,3.15,0.43,8.8,novice,-0.18862329080270193,1.0471457344464048,0
10.7,0.22,0.56,8.2,37,181,2.87,0.68,9.5,novice,-0.1036737884708416,1.3131533064433327,1
5.6,0.19,0.27,0.9,52,103,3.5,0.39,11.2,novice,-0.27357279313456256,-1.260469952626861,0
7.4,0.18,0.3,10.4,44,174,3.11,0.57,9.7,novice,-0.061199037304911295,0.8476400554487364,1
6.1,0.38,0.2,6.6,25,137,3.3,0.69,10.4,novice,-0.5708960512960745,-0.08338644654049283,1
6.6,0.22,0.35,1.4,23,83,3.17,0.48,12,novice,0.15117471852474024,-1.2837456151765965,1
6.7,0.28,0.14,1.4,64,159,3.17,0.39,10,novice,-0.1461485396367719,-0.6819034835335714,0
7.4,0.2,1.66,2.1,34,113,3.26,0.55,12.2,novice,-1.0381183141213075,-0.7982817962822113,1
9.4,0.42,0.32,6.5,20,167,3.08,0.43,10.6,novice,-0.825744558291656,0.24579792380567456,0
7,0.23,0.33,5.8,25,136,3.19,0.58,9.5,novice,-0.27357279313456256,0.3156249114548806,1
7.5,0.23,0.3,1.2,27,80,3.05,0.68,10.5,novice,-0.6983203047938653,-0.7085042407332531,0
6.7,0.24,0.41,8.7,29,148,3.22,0.62,9.9,novice,-0.4434717977982838,0.38212680445410335,1
6.1,0.28,0.16,1.3,36,126,3.13,0.46,8.7,novice,0.5759222301840428,-0.17316400208945093,1
7.5,0.18,0.45,4.6,67,158,3.01,0.38,10.6,novice,-0.23109804196863223,-0.44914685803625487,1
8.3,0.26,0.41,9.2,41,162,3.1,0.38,12,novice,-0.18862329080270193,0.11611923245717543,1
6.2,0.36,0.22,5.25,44,145,3.22,0.4,11.2,novice,-0.35852229546642317,-0.7351049979329348,1
7.1,0.31,0.17,1,21,144,3.13,0.4,9.6,novice,-0.18862329080270193,-0.3360936399375614,0
7.6,0.2,0.3,14.2,53,212.5,3.14,0.46,8.9,novice,0.4060232255203218,1.6456627714394834,1
8.4,0.18,0.42,5.1,7,77,3.16,0.52,11.7,novice,-0.4434717977982838,-0.05013550004088146,0
6.8,0.27,0.28,7.8,26,89,3.24,0.34,12.5,novice,-0.35852229546642317,-0.8481582160316283,1
5.7,0.385,0.04,12.6,22,115,3.28,0.63,9.9,novice,-0.5284213001301441,0.7811381624494768,1
7.5,0.23,0.36,7,43,161,3.04,0.32,11,novice,-0.4434717977982838,-0.08338644654049283,0
6,0.16,0.36,1.6,13,61,3.22,0.54,10.8,novice,-0.18862329080270193,-0.8714338785813637,1
8.3,0.18,0.3,1.1,20,57,3.02,0.51,11,novice,-0.5708960512960745,-0.9844870966800571,1
6,0.32,0.3,1.3,18,112,3.07,0.64,13.3,novice,-0.9106940606235165,-2.0052911542182446,1
6.9,0.22,0.31,6.3,41,131,3.08,0.49,10.8,novice,-0.7407950559597954,-0.26294155763840904,1
8.1,0.4,0.32,7.9,23,118,3.05,0.46,13.3,novice,-0.6558455536279351,-0.7617057551326535,1
8.2,0.26,0.33,2.6,11,71,2.89,0.49,9.5,novice,0.27859897202253087,-0.01023436424134042,0
5.4,0.375,0.4,3.3,29,147,3.42,0.52,9.1,novice,0.32107372318846117,0.2557732077555875,0
7.4,0.2,0.35,2.1,30,116,3.49,0.77,10.3,novice,-0.35852229546642317,0.28237396495526923,1
7.9,0.27,0.27,1.7,25,122,2.97,0.51,11.9,novice,-0.5284213001301441,-1.054314084329263,1
7,0.24,0.51,11,55,227,3.03,0.61,9.5,novice,-0.7407950559597954,0.8143891089491251,0
6.8,0.17,0.74,2.4,61,182,3.63,0.76,10.5,novice,0.27859897202253087,0.4153777509537147,1
5.6,0.255,0.57,10.7,66,171,3.25,0.61,10.4,novice,0.4060232255203218,0.1959215040562575,1
7.4,0.17,0.29,1.4,23,107,3.52,0.65,10.4,novice,0.02375046502694932,-0.05013550004088146,1
6.8,0.27,0.24,4.6,36,127,3.15,0.49,9.6,novice,2.1899627744893935,0.023016582258270957,1
6.7,0.31,0.31,9.9,10,175,3.46,0.55,11.4,novice,-0.27357279313456256,0.4153777509537147,0
6.4,0.22,0.49,7.5,42,151,3.27,0.52,10.1,novice,0.32107372318846117,0.24912301845565785,1
9.2,0.25,0.34,1.2,31,93,2.93,0.37,11.3,novice,-0.8682193094575864,-0.814907269532017,1
6.1,0.6,0.12,1.8,11,76,3.42,0.48,10.4,novice,0.15117471852474024,-0.45579704733618454,0
6.4,0.3,0.16,7.5,55,191,3.17,0.49,9,novice,0.15117471852474024,0.6148834299514199,0
7.9,0.19,0.26,2.1,8,143,3.05,0.74,9.8,novice,-0.31604754430049287,0.04961733945795267,0
6.5,0.36,0.28,3.2,29,119,3.25,0.65,12.4,novice,-0.40099704663235347,-1.080914841528945,1
8.1,0.17,0.21,1.6,24,119,3.18,0.52,10.1,novice,-0.4434717977982838,-0.030184932141129394,1
7.5,0.27,0.36,7,45,164,3.03,0.33,11,novice,-0.4434717977982838,-0.05013550004088146,0
8,0.24,0.33,1.2,28,101,3.03,0.43,12.5,novice,-0.1036737884708416,-1.2305441007772329,1
5.8,0.29,0.27,1.6,17,140,3.23,0.35,11.1,novice,0.6608717325159034,-0.8880593518311694,1
6.9,0.31,0.34,1.6,23,128,3.37,0.47,11.7,novice,-0.6133708024620047,-0.7816563230324055,1
6.1,0.28,0.24,19.95,32,174,3.19,0.44,9.3,novice,1.1705687465070664,1.7188148537386356,1
6.8,0.28,0.43,7.6,30,110,3.08,0.59,12.5,novice,-0.6983203047938653,-0.8016068909321945,1
6.3,0.23,0.33,6.9,23,118,3.23,0.46,10.4,novice,0.23612422085660056,-0.08338644654049283,1
8.1,0.33,0.36,7.4,36,156,3.19,0.54,10.6,novice,-0.40099704663235347,0.6215336192513495,1
6.2,0.28,0.41,5,50,188,3.23,0.64,10.8,novice,-0.1461485396367719,-0.28954231483812765,1
6.2,0.3,0.49,11.2,68,215,3.19,0.6,9.4,novice,0.49097272785218243,0.8343396768488771,1
7.5,0.26,0.52,13.2,64,179,3.1,0.46,9,novice,0.02375046502694932,1.3796551994425554,0
6.2,0.29,0.23,12.4,33,201,3.11,0.56,9.9,novice,0.06622521619287963,0.6880355122505724,1
7.8,0.29,0.29,3.15,41,117,3.24,0.35,11.5,novice,-0.1036737884708416,-0.8381829320817523,0
6.3,0.41,0.16,0.9,25,98,3.16,0.42,9.5,novice,-0.6133708024620047,-0.43584647943643245,0
8.3,0.28,0.27,17.5,48,253,3.02,0.56,9.1,novice,-0.061199037304911295,2.0247235615351045,1
6.2,0.2,0.25,15,8,120,3.19,0.53,9.6,novice,0.36354847435439147,1.2034251829945855,1
7.5,0.28,0.41,1.3,11,126,3.28,0.45,10.3,novice,-0.1036737884708416,-0.3726696810871561,0
6.9,0.32,0.26,8.3,32,180,3.25,0.51,9.2,novice,0.27859897202253087,0.8143891089491251,1
6.3,0.1,0.24,6,25,107,3.59,0.49,10.5,novice,-0.31604754430049287,0.35220095260447526,1
7.3,0.34,0.39,5.2,45,163,3.3,0.47,12.4,novice,-0.27357279313456256,-0.5156487510354776,1
6.7,0.48,0.32,1.4,22,121,3.15,0.53,12.7,novice,-1.0805930652872378,-1.7126828250216348,1
6.6,0.21,0.31,11.4,46,165,3.41,0.44,9.8,novice,-0.31604754430049287,1.296527833193527,1
6.5,0.23,0.36,16.3,43,133,3.26,0.41,8.8,novice,-0.35852229546642317,1.7254650430385654,0
3.8,0.31,0.02,11.1,20,114,3.75,0.44,12.4,novice,-0.4434717977982838,-0.5222989403354072,1
5.4,0.255,0.33,1.2,29,122,3.37,0.66,11.3,novice,0.19364946969067026,-1.1873178703277087,1
6.7,0.23,0.31,2.1,30,96,3.33,0.64,10.7,novice,-0.018724286138980986,-0.4823978045358663,1
6.8,0.21,0.42,1.2,24,126,3.09,0.87,10.9,novice,-0.061199037304911295,-0.5688502654348779,1
6,0.14,0.37,1.2,63,148,3.32,0.44,11.2,novice,-0.6133708024620047,-0.7317799032829885,0
6.4,0.69,0.09,7.6,34,144,3.26,0.38,10.1,novice,-0.1036737884708416,0.24912301845565785,1
5.9,0.3,0.29,1.1,23,56,3.19,0.38,11.3,novice,-0.4434717977982838,-1.2139186275274272,0
6.2,0.17,0.28,4.7,39,133,3.41,0.46,10.8,novice,-0.40099704663235347,-0.3161430720378094,1
7.9,0.46,0.32,4.1,40,138,3.18,0.44,12.8,novice,-0.5708960512960745,-0.9479110555304994,1
6.1,0.18,0.38,2.3,28,111,3.16,0.49,12.4,novice,-0.5708960512960745,-1.4732760102243887,1
6.9,0.24,0.35,1,35,146,3.45,0.44,10,novice,0.23612422085660056,-0.34939401853742075,1
6.7,0.21,0.42,9.1,31,150,3.12,0.74,9.9,novice,0.10869996735880993,0.4153777509537147,1
8.3,0.14,0.36,8.8,13,60,3.13,0.35,11.05,novice,-0.8682193094575864,0.5151305904525858,0
7.9,0.25,0.34,11.4,53,202,3.11,0.57,9.6,novice,-0.27357279313456256,1.0072445986468637,1
6.5,0.32,0.12,11.5,35,165,3.22,0.32,9,novice,-0.5708960512960745,1.1136476274456275,0
5.9,0.3,0.3,2,38,142,3.41,0.41,12.9,novice,-0.6983203047938653,-1.7060326357217053,1
7.5,0.26,0.25,1.7,29,129,3.45,0.56,10.4,novice,-0.35852229546642317,-0.3094928827378797,1
5.9,0.36,0.41,1.3,45,104,3.33,0.51,10.6,novice,0.02375046502694932,-0.7816563230324055,1
7.2,0.23,0.39,14.2,49,192,2.98,0.48,9,novice,0.49097272785218243,1.2799023599437211,1
6.1,0.28,0.27,8,41,162,3.21,0.51,9.9,novice,0.06622521619287963,0.3089747221549509,0
5.2,0.17,0.27,0.7,11,68,3.3,0.41,9.8,novice,-0.6983203047938653,-0.6220517798342783,0
5.9,0.25,0.24,7.4,21,113,3.38,0.58,10.5,novice,-0.1036737884708416,0.18927131475632783,1
7,0.26,0.26,10.8,37,184,3.47,0.58,10.3,novice,-0.31604754430049287,1.2699270759938452,1
6.4,0.3,0.45,3.5,76,180,3.02,0.39,9.1,novice,6.394963139916491,0.04961733945795267,1
7.5,0.22,0.29,4.8,33,87,3.14,0.42,9.9,novice,0.15117471852474024,-0.016884553541270077,0
6.9,0.4,0.17,12.9,59,186,3.08,0.49,9.4,novice,-0.5708960512960745,1.1601989525450982,0
6.8,0.26,0.34,15.1,42,162,3.24,0.52,10.5,novice,0.5759222301840428,0.9972693146969877,0
6,0.21,0.38,0.8,22,98,3.26,0.32,11.8,novice,-1.123067816453168,-1.5431029978735946,1
6.3,0.35,0.26,17.6,59,198,3.11,0.49,8.8,novice,0.618396981349973,1.7055144751387763,0
7.8,0.3,0.36,4.6,20,198,3.06,0.66,11.9,novice,-0.9531688117894469,-0.6087514012344191,1
6,0.32,0.46,1.5,56,189,3.24,0.49,9.6,novice,0.15117471852474024,-0.32279326133773906,0
6.9,0.38,0.29,13.65,52,189,3,0.6,9.5,novice,0.06622521619287963,1.2599517920439323,1
5.9,0.21,0.28,4.6,40,199,3.72,0.7,10,novice,0.27859897202253087,0.7811381624494768,0
5.9,0.26,0.21,12.5,36,152,3.28,0.43,9.5,novice,-0.5284213001301441,1.0471457344464048,1
6.5,0.3,0.32,2,34,90,3.37,0.68,11,novice,-0.1036737884708416,-0.7317799032829885,1
6.3,0.17,0.32,4.2,37,117,3.24,0.43,11.3,novice,-0.27357279313456256,-0.7417551872328645,1
5.7,0.25,0.27,11.5,24,120,3.33,0.31,10.8,novice,-0.27357279313456256,0.019691487608324586,1
6.9,0.31,0.32,1.2,20,166,3.05,0.54,9.8,novice,-0.9531688117894469,-0.6553027263338898,1
6.8,0.3,0.35,2.8,10,164,3.09,0.53,12,novice,-0.35852229546642317,-0.9479110555304994,1
7.2,0.31,0.35,7.2,45,178,3.14,0.53,9.7,novice,-0.018724286138980986,0.4818796439529744,0
5.6,0.19,0.31,2.7,11,100,3.46,0.4,13.2,novice,-0.825744558291656,-1.4666258209244958,1
6.9,0.26,0.29,4.2,33,114,3.16,0.31,12.5,novice,-0.1461485396367719,-1.2804205205266501,1
7,0.16,0.32,8.3,38,126,3.21,0.34,9.2,novice,-0.061199037304911295,0.5816324834518085,0
7,0.48,0.12,4.5,23,86,2.86,0.35,9,novice,0.15117471852474024,-0.023534742841199736,0
7,0.3,0.51,13.6,40,168,3.07,0.52,9.6,novice,0.15117471852474024,1.180149520444887,1
7.9,0.22,0.24,4.6,39,159,2.99,0.28,11.5,novice,-0.1036737884708416,-0.44914685803625487,1
6.6,0.2,0.38,7.9,30,145,3.32,0.56,11,novice,0.23612422085660056,0.21587207195604646,1
5.8,0.36,0.5,1,63,178,3.1,0.45,9.7,novice,3.421730558301371,-0.6420023477340304,0
6,0.36,0.06,1.4,27,128,3.26,0.55,9.3,novice,0.8307707371796246,-0.21639023253897524,0
7.7,0.16,0.36,5.9,25,148,3.25,0.54,10.2,novice,0.32107372318846117,0.5749822941518788,1
7.5,0.14,0.34,1.3,50,153,3.29,0.8,9.6,novice,0.36354847435439147,0.14937017895682372,1
6.7,0.22,0.39,10.2,60,149,3.17,0.54,10,novice,-0.35852229546642317,1.0637712076962105,1
5.9,0.655,0,5.6,8,31,3.32,0.51,10.5,novice,-0.5708960512960745,-0.1498883395397156,0
8,0.37,0.32,1.6,32,166,3,0.55,11.3,novice,-0.27357279313456256,-0.6819034835335714,1
5.5,0.315,0.38,2.6,10,69,3.12,0.59,10.8,novice,-0.5708960512960745,-1.0476638950293335,1
6.4,0.3,0.3,2.25,8,210,3.2,0.62,9.9,novice,-0.35852229546642317,-0.1166373930401042,1
6.6,0.22,0.53,15.1,22,136,2.94,0.35,9.4,novice,0.23612422085660056,1.5126589854410377,0
9,0.29,0.34,12.1,34,177,3.13,0.47,10.6,novice,-0.6983203047938653,1.0005944093469341,0
6.7,0.54,0.27,7.1,8,178,3.16,0.38,9.4,novice,0.10869996735880993,0.32227510075481025,0
7.4,0.64,0.47,14.15,42,185,2.9,0.49,9.3,novice,5.163195356104512,1.4461570924417781,0
6.9,0.43,0.28,9.4,29,183,3.17,0.43,9.4,novice,0.4060232255203218,0.6281838085512792,0
6.4,0.28,0.19,5.4,67,181,3.31,0.35,10.2,novice,-0.18862329080270193,0.09949375920736973,1
6.5,0.15,0.32,1.3,19,76,3.18,0.41,12.3,novice,-0.4434717977982838,-1.4666258209244958,1
7.7,0.28,0.33,6.7,32,155,3.39,0.62,10.7,novice,-0.40099704663235347,0.348875857954492,1
6.2,0.23,0.36,17.2,37,130,3.23,0.43,8.8,novice,-0.31604754430049287,1.7986171253377177,1
6.1,0.17,0.27,1.5,45,135,3.2,0.43,10.2,novice,0.4060232255203218,-0.5488996975351259,1
6.8,0.2,0.59,0.9,38,132,3.05,0.38,9.1,novice,4.271225581619976,-0.34939401853742075,1
7.4,0.33,0.26,15.6,67,210,3.06,0.68,9.5,novice,0.10869996735880993,1.6689384339892186,0
8,0.25,0.35,1.1,13,136,3.08,0.55,9.5,novice,0.32107372318846117,-0.12993777163996353,0
6.9,0.19,0.31,19.25,38,167,2.93,0.52,9.1,novice,-0.1461485396367719,1.8252178825373995,1
6.3,0.37,0.51,6.3,35,146,3.1,1.01,10.5,novice,0.06622521619287963,0.08286828595756406,1
7.4,0.26,0.31,7.6,52,177,3.13,0.45,8.9,novice,0.02375046502694932,0.714636269450254,1
6.8,0.28,0.39,1.4,15,115,3.27,0.72,11.7,novice,-0.4434717977982838,-0.7484053765327942,0
6.5,0.22,0.25,17.1,44,138,3.3,0.37,8.8,novice,0.15117471852474024,2.0114231829352454,0
7.7,0.27,0.35,5.3,30,117,3.11,0.42,12.2,novice,-0.6983203047938653,-0.6819034835335714,1
5.8,0.32,0.38,4.75,23,94,3.42,0.42,11.8,novice,-0.5708960512960745,-1.0144129485297222,1
6.3,0.21,0.28,1.5,46,142,3.23,0.42,10.1,novice,0.19364946969067026,-0.4158959115366435,1
6,0.31,0.32,7.4,47,159,3.19,0.5,9.4,novice,5.460518614266024,0.38212680445410335,1
5.6,0.33,0.28,1.2,33,97,3.49,0.58,10.9,novice,-0.6558455536279351,-0.9279604876307104,1
7.2,0.33,0.28,1.4,26,109,3.28,0.57,10.6,novice,-0.5284213001301441,-0.5289491296353369,1
7.1,0.15,0.34,5.3,33,104,3.37,0.52,9.3,novice,-0.5284213001301441,0.4153777509537147,1
5.9,0.32,0.28,4.7,34,94,3.22,0.57,13.1,novice,-0.31604754430049287,-1.4666258209244958,1
6.7,0.26,0.29,7.7,40,179,3.23,0.56,10.4,novice,-0.35852229546642317,0.24579792380567456,1
6,0.19,0.26,1.4,30,104,3.32,0.41,12.4,novice,-0.31604754430049287,-1.3535726028258024,1
6.6,0.085,0.33,1.4,17,109,3.27,0.61,9.5,novice,-0.4434717977982838,-0.32944345063763175,1
5.7,0.245,0.33,1.1,28,150,3.13,0.42,9.3,novice,0.10869996735880993,-0.44914685803625487,0
6.3,0.25,0.22,3.3,41,161,3.16,0.5,10.5,novice,0.06622521619287963,-0.49569818313572556,1
7.4,0.56,0.09,1.5,19,117,3.22,0.53,9.8,novice,1.0431444930092755,0.30232453285502126,0
7.7,0.38,0.4,2,28,152,3.18,0.32,12.9,novice,-0.35852229546642317,-1.1474167345281676,1
6.7,0.18,0.37,1.3,42,125,3.24,0.37,12.8,novice,-0.825744558291656,-1.5497531871735244,1
7.3,0.34,0.3,1.3,25,173,3.26,0.51,9.1,novice,0.44849797668625213,0.24912301845565785,1
6.5,0.33,0.3,3.8,34,88,3.25,0.63,12.5,novice,-0.4434717977982838,-1.2538197633269315,1
7,0.28,0.26,1.7,34,130,3.43,0.5,10.7,novice,-0.18862329080270193,-0.5156487510354776,1
6.5,0.22,0.19,4.5,16,115,3.02,0.44,9.6,novice,2.1050132721575325,-0.1166373930401042,0
7.3,0.24,0.39,3.6,35,116,3.17,0.51,10.9,novice,-0.9531688117894469,-0.4158959115366435,0
7.2,0.19,0.39,1.2,32,85,3.16,0.5,10.5,novice,-0.4434717977982838,-0.7484053765327942,0
6.9,0.54,0.32,13.2,53,236,3.2,0.5,9.6,novice,0.15117471852474024,1.0803966809460162,0
6.2,0.35,0.2,18.1,33,158,3.15,0.5,8.8,novice,0.9581949906774155,1.672263528639165,1
4.2,0.215,0.23,5.1,64,157,3.42,0.44,8,novice,-0.23109804196863223,0.940742705647641,0
5.7,0.255,0.65,1.2,17,137,3.2,0.42,9.4,novice,1.382942502336718,-0.3261183559876854,0
7.1,0.21,0.35,2.5,41,186,3.32,0.56,12.5,novice,-0.27357279313456256,-0.9213102983307807,1
7.9,0.25,0.29,5.3,33,117,3.06,0.32,11.8,novice,-0.6558455536279351,-0.7484053765327942,1
7.9,0.12,0.49,5.2,33,152,3.18,0.47,10.6,novice,0.10869996735880993,0.38212680445410335,1
7.5,0.17,0.37,1.5,18,75,3.54,0.88,10.7,novice,0.5759222301840428,-0.1498883395397156,0
5.2,0.16,0.34,0.8,26,77,3.25,0.51,10.1,novice,-0.7407950559597954,-0.8315327427818227,1
4.5,0.19,0.21,0.95,89,159,3.34,0.42,8,novice,-0.5708960512960745,-0.24299098973865696,0
6.8,0.19,0.36,1.9,30,96,3.15,0.54,10.8,novice,-0.4859465489642138,-0.7816563230324055,1
6.9,0.29,0.16,6.8,65,212,3.08,0.39,9,novice,-0.5284213001301441,0.4818796439529744,1
7.1,0.21,0.4,1.2,24,156,3.42,0.43,10.6,novice,0.9581949906774155,-0.4158959115366435,1
6,0.32,0.32,4.8,40,186,3.22,0.54,11,novice,-0.23109804196863223,-0.5655251707849316,1
7.3,0.32,0.34,6.6,24,112,3.22,0.46,9.8,novice,-0.6133708024620047,0.33225038470468626,1
7.4,0.18,0.24,1.4,21,106,3.52,0.64,10.5,novice,0.02375046502694932,-0.0734111625906168,1
6.2,0.32,0.16,7,30,136,3.18,0.47,9.6,novice,-0.061199037304911295,0.28237396495526923,1
6.3,0.16,0.4,1.6,59,148,3.44,0.53,11.4,novice,-0.5708960512960745,-0.8814091625312765,0
5.4,0.18,0.24,4.8,30,113,3.42,0.4,9.4,novice,-0.23109804196863223,0.1327447057069811,1
5.7,0.33,0.32,1.4,28,93,3.31,0.5,12.3,novice,-0.1461485396367719,-1.446675253024707,1
7.5,0.24,0.31,13.1,26,180,3.05,0.53,9.1,novice,0.15117471852474024,1.592461257040083,1
8.1,0.34,0.28,7.5,70,230,3.14,0.55,9.8,novice,-0.27357279313456256,0.5084804011526561,1
7.9,0.33,0.28,31.6,35,176,3.15,0.38,8.8,novice,0.27859897202253087,5.403019725895975,1
7,0.21,0.28,8.6,37,221,3.25,0.54,10.4,novice,-0.061199037304911295,0.4486286974533261,1
4.8,0.34,0,6.5,33,163,3.36,0.61,9.9,novice,-0.7832698071257258,-0.05013550004088146,1
6.9,0.24,0.4,15.4,81,198,3.2,0.69,9.4,novice,0.23612422085660056,1.5126589854410377,0
6.4,0.22,0.38,9.1,35,127,2.97,0.3,11,novice,-0.1036737884708416,-0.26294155763840904,1
6.9,0.29,0.4,19.45,36,156,2.93,0.47,8.9,novice,-0.1461485396367719,1.8451684504371886,0
6.4,0.27,0.45,8.3,52,196,3.18,0.48,9.5,novice,0.15117471852474024,0.4818796439529744,0
6.5,0.18,0.34,1.6,43,148,3.32,0.59,11.5,novice,-0.27357279313456256,-0.9479110555304994,1
7.2,0.34,0.2,5.8,52,203,3.17,0.44,9.8,novice,0.6608717325159034,0.18594622010638145,1
5.7,0.18,0.22,4.2,25,111,3.35,0.39,9.4,novice,-0.18862329080270193,-0.016884553541270077,0
8.2,0.22,0.3,1.8,47,185,3.13,0.5,10.2,novice,0.02375046502694932,-0.24964117903858662,1
