fixed.acidity,residual.sugar,free.sulfur.dioxide,total.sulfur.dioxide,alcohol,chlorides_std,density_std,sulphates_std,pH_std,volatile_acidity_std,citric_acid_std,high_quality
7.5,1.3,8,97,11.1,-0.656904663738499,-0.739863160833942,1.139865508776352,-0.8491953292491294,-0.7782464166410408,1.2745067522933051,0
6.4,3.6,75,183,9.1,6.488223106966656,0.05965315919505113,-0.973995600746831,-1.1757440938457746,0.10082544669033723,0.8672909157879821,0
5.9,8.6,37,142,10.6,-0.011260588072370606,0.09962897519650449,0.3471675927051586,0.2610704703794582,-0.485222462197248,-0.4357997610290512,1
7.2,1.7,18,161,11.2,-0.054303526450112535,-0.6865620728320289,0.3471675927051586,0.39168997621811574,-0.38754781071598393,-0.7615724302333099,1
6,7.3,39,104,11,-0.3125611567165638,-0.5000082648252588,0.6994777776256885,-1.8288416230390594,-1.0712703710848335,-0.2729134264269223,1
7.6,1.2,7,106,11.3,-0.22647527996107997,-0.8731158808387989,-0.3574527771359025,-0.8491953292491294,-0.6805717651597767,0.13430241007840057,0
6.6,16.05,16,165,9.2,0.5052546724605322,1.891878059261546,0.9637104163160866,1.2407167641693881,0.2961747496528659,0.37863191198159457,0
6.1,1.9,44,130,9.7,1.8826287005482725,-0.4900143108248678,-0.7097629620564333,-0.783885576329802,-1.0712703710848335,-1.0059019321365037,0
8,1.1,15,86,11.2,-0.5708187869830151,-1.1929224088503887,-0.8859180545166983,-1.3716733526037594,-1.4619689770098905,-0.6801292629322452,1
6.2,15,8,120,9.6,0.37612585732730647,1.2156205052369817,0.3471675927051586,-1.6854129785687493e-4,-0.7782464166410408,-0.6801292629322452,1
6.9,15,59,178,9.5,0.2900399805718226,1.7253121592554843,2.901416433379004,1.175407011250061,-0.5828971136785124,0.2971887446805299,1
6.1,4.5,46,150,10.9,-0.5708187869830151,-0.24016546081583054,-0.005142592215372198,1.5672655287660335,-1.0712703710848335,-0.4357997610290512,1
7.2,4.5,10,73,12.2,-0.656904663738499,-1.0863202328465253,0.2590900464750259,-1.4369831055230868,0.49152405261539456,-0.924458764835439,1
7.6,3.4,9,116,9.4,-0.011260588072370606,0.12627951919746105,-0.7097629620564333,-0.26140755297517193,0.9798973100217158,-1.0873450994375682,0
5.6,1.4,12,76,10.9,-0.6999476021162409,-1.1729345008496435,-1.0620731469769638,0.39168997621811574,-0.8759210681223051,-0.5986860956311806,1
7.6,6.5,32,160,10.7,-0.18343234158333804,0.12627951919746105,-0.18129768467563762,-0.32671730589449927,0.10082544669033723,-0.5986860956311806,0
6,1.3,42,118,11.75,-0.44168997184978964,-1.2795366768535439,1.3160206012366173,-0.9798148350877869,-0.38754781071598393,0.6229614138847881,1
7.4,13.5,52,192,9.1,0.5913405492160159,1.1589880992349628,-0.44553032336603526,-1.241053846765102,-0.28987315923471957,0.2971887446805299,0
5,5.7,54,155,12.9,-0.48473291022753123,-1.419452032858612,-1.3263057856673612,0.5223094820567733,0.10082544669033723,1.6817225887986285,1
7.2,12.6,7,41,11.7,0.07482528868311325,0.05965315919505113,-0.7978405082865656,-1.6854129785687493e-4,0.5891987040966589,0.05285924277733636,0
7.8,3.1,21,116,10.3,-0.054303526450112535,-0.30679182081824047,-1.238228239437229,-0.19609780005584174,-0.19219850775345526,1.2745067522933051,0
5.2,2,23,129,13.4,-0.44168997184978964,-1.5093976188618727,2.4610287022283415,1.1100972583307307,2.151993127796887,-1.2502314340396974,1
6.8,2,23.5,72,11.8,-1.1734199242714016,-1.2029163628507429,-0.18129768467563762,-0.19609780005584174,-0.19219850775345526,-0.5986860956311806,1
6.1,1.4,50,187,9.5,0.11786822706085519,-0.4400445408230603,-0.3574527771359025,-1.6854129785687493e-4,0.19850009817160155,1.1116204176911757,0
6.4,6.4,39,191,9.8,-0.3125611567165638,0.3694657332062869,0.2590900464750259,-0.32671730589449927,0.2961747496528659,0.5415182465837239,0
7.2,5.9,14,125,9.8,0.07482528868311325,0.08630370319604469,-0.005142592215372198,-0.6532660704911445,1.8589691733530938,-1.4131177686418266,0
6,10.8,55,149,10.9666666666667,0.07482528868311325,-0.1069127408109737,0.8756328700859539,-0.6532660704911445,0.10082544669033723,0.6229614138847881,1
7.2,15.2,6,41,10.9,-0.011260588072370606,0.8758260692246838,-0.8859180545166983,-0.1307880471365144,-0.09452385627219091,-0.4357997610290512,1
7.1,14.4,35,189,9.1,0.8926411178602094,1.5254330792482544,0.3471675927051586,-0.783885576329802,-0.19219850775345526,0.05285924277733636,1
6.6,1.5,48,143,12.4,-0.09734646482785447,-0.9397422408412087,0.2590900464750259,2.2856728108786486,-1.1689450225660978,0.5415182465837239,1
5.9,11.3,30,165,9.5,0.24699704219408067,0.9924221992289011,-0.44553032336603526,0.3263802232987884,-0.28987315923471957,-0.6801292629322452,1
7.3,17.3,32,197,9,0.37612585732730647,2.0584439592675707,-0.2693752309057698,-0.3920270588138295,-0.9735957196035694,-0.19147025912585763,1
6.5,11.5,56,171,9.8,0.20395410381633874,0.6193145832153611,0.6114002313955568,-0.7185758234104719,1.7612945218718299,-0.7615724302333099,1
6.3,16,26,141,9.1,0.6343834875937577,1.4055056312438945,0.0829349540147605,-0.7185758234104719,0.24733742391223373,-0.924458764835439,0
7.8,2.4,18,101,11.7,-0.39864703347204766,-0.9397422408412087,1.4040981474667502,0.13045096454080066,0.39384940113413025,-0.028583924523728304,1
6.8,7,29,155,9.5,0.16091116543859713,0.49272449921078965,-0.6216854158263007,-0.32671730589449927,0.49152405261539456,0.8672909157879821,0
6,6,42,134,12.3,-0.5277758486052732,-0.9397422408412087,-0.973995600746831,1.2407167641693881,0.9798973100217158,-0.5986860956311806,1
7.8,2.1,28,208,9.8,-0.011260588072370606,0.10629161119675287,1.3160206012366173,0.2610704703794582,0.003150795209073428,-0.19147025912585763,0
6.7,6.8,54,127,11.6,-0.35560409509430574,-0.2734786408170355,-0.2693752309057698,0.9141679995727459,-0.38754781071598393,-0.354356593727987,1
7.4,11.5,44,157,9,0.11786822706085519,1.3255539992409877,-0.44553032336603526,0.5223094820567733,1.5659452189093013,-1.0873450994375682,0
9.7,4.9,3,18,10,-0.613861725360757,-0.11357537681122208,0.4352451389352913,-2.220700140555032,-0.38754781071598393,1.2745067522933051,1
5.7,12.2,43,127,10.4,-0.22647527996107997,0.40611023120763456,0.3471675927051586,0.2610704703794582,-0.28987315923471957,-0.11002709182479298,1
6.6,1.8,62,178,10.2,-0.18343234158333804,-0.6599115288310353,-0.6216854158263007,-0.26140755297517193,-1.0712703710848335,-0.4357997610290512,0
7.1,9.6,19,105,10.5,-0.39864703347204766,0.13960479119795785,-1.0620731469769638,-0.9798148350877869,-0.7782464166410408,-0.5172429283301159,1
6.8,9.85,41,103,10.5,0.37612585732730647,0.43276077520859113,0.6114002313955568,-1.3716733526037594,-0.8759210681223051,0.5415182465837239,1
7.3,13.9,45,155,8.8,0.4622117340827903,1.3488732252418385,-0.7097629620564333,-1.6329123642810746,-0.8759210681223051,-0.5172429283301159,1
7.4,1.1,35,156,11.3,-0.18343234158333804,-0.773176340835147,0.523322685165424,-0.3920270588138295,-0.28987315923471957,1.2745067522933051,0
6.4,9.1,35,127,11,-0.09734646482785447,-0.2534907328162903,-1.6786159705878922,-1.4369831055230868,-0.5828971136785124,0.37863191198159457,1
5.3,0.7,11,66,9.8,-0.7860334788717246,-0.6232670308297246,-0.7978405082865656,0.7182387408147581,-0.6805717651597767,-0.354356593727987,0
6.3,1.6,14,132,9.5,0.11786822706085519,-0.0069732008073588,-0.005142592215372198,0.7182387408147581,0.19850009817160155,0.05285924277733636,1
7.5,2.5,29,89,12.7,0.8495981794824674,-1.4594278488600654,-0.6216854158263007,-0.32671730589449927,0.6868733555779227,0.2971887446805299,1
9.2,1.2,17,73,10.8,-0.8721193556272084,-0.6399236208303271,-0.8859180545166983,-0.7185758234104719,0.5891987040966589,-0.5172429283301159,0
6,1.1,26,173,8.8,0.2900399805718226,0.03966525119434294,0.4352451389352913,1.2407167641693881,0.784548007059187,-0.11002709182479298,0
8,5.2,41,167,10.6,0.37612585732730647,0.4260981392083427,-0.7978405082865656,-0.0654782942171842,-0.7782464166410408,0.5415182465837239,1
6.9,13.65,52,189,9.5,0.07482528868311325,1.2722529112390375,0.9637104163160866,-1.241053846765102,0.9798973100217158,-0.354356593727987,1
6,1.2,35,124,8.8,0.2900399805718226,-0.18353305481377472,-0.2693752309057698,-0.7185758234104719,-0.19219850775345526,-1.4945609359428913,0
7.4,1.7,50,179,8.9,0.20395410381633874,0.49272449921078965,1.75640833238728,0.5876192349761006,0.39384940113413025,-0.924458764835439,0
6.5,10,74,227,9.4,-0.3125611567165638,0.5993266752146529,0.0829349540147605,-0.0654782942171842,-0.09452385627219091,0.5415182465837239,0
8,9.6,23,159,9.8,0.33308291894956454,1.3088974092403853,-0.18129768467563762,0.8488582466534156,-0.485222462197248,0.2971887446805299,0
6.9,4.2,57,119,12.7,-1.2164628626491436,-1.4061267608581152,-1.1501506932070964,0.5876192349761006,0.784548007059187,0.05285924277733636,1
7.9,1.8,44,178,9.2,-0.22647527996107997,0.4594113192095477,-0.5336078695961679,1.697885034604691,-1.3642943255286262,-0.4357997610290512,1
7.3,3.2,14,136,10.2,0.16091116543859713,-0.14022592081217866,-0.44553032336603526,0.39168997621811574,0.5891987040966589,-1.0059019321365037,0
6.7,1.6,20,94,11.4,5.196934955634399,-0.8731158808387989,0.0829349540147605,-0.522646564652487,0.49152405261539456,1.2745067522933051,1
6.7,1.6,15,92,10.9,-0.44168997184978964,-0.4600324488238055,-0.005142592215372198,1.175407011250061,-1.3642943255286262,1.0301772503901114,0
7.3,7.1,48,185,10.6,-0.5708187869830151,0.23288169520136132,1.139865508776352,-0.32671730589449927,0.784548007059187,2.3332679272071446,1
7.4,10.7,26,81,9.7,-0.18343234158333804,0.4594113192095477,-1.1501506932070964,-2.1553903876357046,-0.38754781071598393,-0.924458764835439,1
6.6,10.1,29,140,9.4,0.16091116543859713,0.7525673032202179,-0.7978405082865656,-0.783885576329802,0.784548007059187,1.518836254196499,0
7.4,14,48,198,8.9,0.8495981794824674,1.2922408192397827,-0.6216854158263007,-1.959461128877717,-0.38754781071598393,0.7044045811858528,1
7,6.8,47,193,11.4,0.031782350305371326,-0.07359956080976873,-0.8859180545166983,0.2610704703794582,-0.09452385627219091,-0.11002709182479298,1
6,1.5,17,120,9.2,0.7204693643492416,-0.2734786408170355,0.6114002313955568,0.13045096454080066,1.2729212644655081,-2.3089926089535373,1
6.6,13,18,143,9.4,0.24699704219408067,1.408836949244,-0.005142592215372198,1.175407011250061,-0.38754781071598393,-0.2729134264269223,1
8,14,83,197,9.8,0.2900399805718226,1.3588671792421927,-0.3574527771359025,-0.32671730589449927,-0.5828971136785124,-0.4357997610290512,1
9.1,2,10,112,10.1,0.5482976108382739,0.5926640392144046,-0.2693752309057698,-0.26140755297517193,0.003150795209073428,1.2745067522933051,0
8.2,1,29,118,10.9,-0.09734646482785447,-0.40673136082185535,-1.1501506932070964,0.3263802232987884,0.10082544669033723,1.2745067522933051,0
6.2,1.5,36,117,9.7,-0.7860334788717246,-0.34010500081944545,0.4352451389352913,1.8285045404433486,-0.9735957196035694,0.37863191198159457,1
5.8,12.3,55,170,9.3,-0.054303526450112535,1.059048559231311,-0.6216854158263007,0.5876192349761006,-0.09452385627219091,-0.5172429283301159,1
6.6,4.6,36,159,9.9,-0.22647527996107997,0.19290587919990798,-0.3574527771359025,0.13045096454080066,0.19850009817160155,3.31058593481992,0
6.5,1.5,34,121,10.5,-0.22647527996107997,-1.0330191448445754,-0.2693752309057698,-0.8491953292491294,-1.0712703710848335,-0.19147025912585763,1
6.3,10.6,57,159,9.2,-0.054303526450112535,0.8791573872247894,0.4352451389352913,-0.6532660704911445,-0.7782464166410408,-1.2502314340396974,0
6.8,2.8,27,97,11.2,-0.09734646482785447,-1.2062476808508855,-0.6216854158263007,-0.45733681173315677,1.1752466129842445,-0.354356593727987,1
6,10.8,55,149,10.9666666666667,0.07482528868311325,-0.1069127408109737,0.8756328700859539,-0.6532660704911445,0.10082544669033723,0.6229614138847881,1
8.2,2.3,23,106,10,0.16091116543859713,-0.01696715480771289,0.0829349540147605,-1.3716733526037594,-0.38754781071598393,-0.2729134264269223,0
6.4,11.6,45,153,8.8,-0.18343234158333804,1.059048559231311,-0.5336078695961679,-0.26140755297517193,-0.6805717651597767,1.3559499195943696,0
10.7,8.2,37,181,9.5,-0.09734646482785447,1.3255539992409877,1.6683307861571481,-2.0900806347163745,-0.5828971136785124,1.8446089234007577,1
5.6,0.9,52,103,11.2,-0.2695182183388219,-1.2528861328525502,-0.8859180545166983,2.0244337992013333,-0.8759210681223051,-0.5172429283301159,0
7.4,10.4,44,174,9.7,-0.054303526450112535,0.8591694792240813,0.6994777776256885,-0.522646564652487,-0.9735957196035694,-0.2729134264269223,1
6.1,6.6,25,137,10.4,-0.5708187869830151,-0.07359956080976873,1.75640833238728,0.7182387408147581,0.9798973100217158,-1.0873450994375682,1
6.6,1.4,23,83,12,0.16091116543859713,-1.276205358853401,-0.0932201384455049,-0.1307880471365144,-0.5828971136785124,0.13430241007840057,1
6.4,13.4,45,139,9.1,-0.09734646482785447,1.1656507352351744,-0.5336078695961679,-0.8491953292491294,-1.0712703710848335,0.05285924277733636,1
6.7,1.4,64,159,10,-0.1403894032055964,-0.673236800831532,-0.8859180545166983,-0.1307880471365144,0.003150795209073428,-1.5760041032439556,0
7.4,2.1,34,113,12.2,-1.0442911091381761,-0.7898329308357495,0.523322685165424,0.456999729137443,-0.7782464166410408,10.803357326517862,1
9.4,6.5,20,167,10.6,-0.8290764172494666,0.2562009212021752,-0.5336078695961679,-0.7185758234104719,1.3705959159467724,-0.11002709182479298,0
6.5,9.2,25,150,10.5,-0.09734646482785447,0.3328212352049762,-0.44553032336603526,0.19576071746013088,-0.7782464166410408,-0.7615724302333099,0
7,5.8,25,136,9.5,-0.2695182183388219,0.32615859920472784,0.7875553238558212,-1.6854129785687493e-4,-0.485222462197248,-0.028583924523728304,1
7.5,1.2,27,80,10.5,-0.6999476021162409,-0.6998873448324886,1.6683307861571481,-0.9145050821684596,-0.485222462197248,-0.2729134264269223,0
6.7,8.7,29,148,9.9,-0.44168997184978964,0.39278495920713774,1.139865508776352,0.19576071746013088,-0.38754781071598393,0.6229614138847881,1
6.1,1.3,36,126,8.7,0.5913405492160159,-0.16354514681302953,-0.2693752309057698,-0.3920270588138295,0.003150795209073428,-1.4131177686418266,1
7.5,4.6,67,158,10.6,-0.22647527996107997,-0.4400445408230603,-0.973995600746831,-1.1757440938457746,-0.9735957196035694,0.9487340830890468,1
8.3,9.2,41,162,12,-0.18343234158333804,0.12627951919746105,-0.973995600746831,-0.5879563175718143,-0.19219850775345526,0.6229614138847881,1
6.2,5.25,44,145,11.2,-0.35560409509430574,-0.7265378888334452,-0.7978405082865656,0.19576071746013088,0.784548007059187,-0.924458764835439,1
7.1,1,21,144,9.6,-0.18343234158333804,-0.3267797288189487,-0.7978405082865656,-0.3920270588138295,0.2961747496528659,-1.3316746013407619,0
7,12.1,68,210,9.5,0.4191687957050484,1.0523859232310626,0.0829349540147605,-0.9145050821684596,1.5659452189093013,-0.7615724302333099,0
7.6,14.2,53,212.5,8.9,0.4191687957050484,1.6586857992530744,-0.2693752309057698,-0.32671730589449927,-0.7782464166410408,-0.2729134264269223,1
8.4,5.1,7,77,11.7,-0.44168997184978964,-0.04028638080856377,0.2590900464750259,-0.19609780005584174,-0.9735957196035694,0.7044045811858528,0
6.8,7.8,26,89,12.5,-0.35560409509430574,-0.8398027008375569,-1.3263057856673612,0.3263802232987884,-0.09452385627219091,-0.4357997610290512,1
5.7,12.6,22,115,9.9,-0.5277758486052732,0.7925431192216343,1.2279430550064847,0.5876192349761006,1.028734635762348,-2.390435776254602,1
7.5,7,43,161,11,-0.44168997184978964,-0.07359956080976873,-1.5024608781276267,-0.9798148350877869,-0.485222462197248,0.21574557737946526,0
6,1.6,13,61,10.8,-0.18343234158333804,-0.8631219268384077,0.4352451389352913,0.19576071746013088,-1.1689450225660978,0.21574557737946526,1
8.3,1.1,20,57,11,-0.5708187869830151,-0.9763867388425195,0.1710125002448932,-1.1104343409264446,-0.9735957196035694,-0.2729134264269223,1
6,1.3,18,112,13.3,-0.9151622940049503,-1.9991013648796303,1.3160206012366173,-0.783885576329802,0.39384940113413025,-0.2729134264269223,1
6.9,6.3,41,131,10.8,-0.7429905404939827,-0.2534907328162903,-0.005142592215372198,-0.7185758234104719,-0.5828971136785124,-0.19147025912585763,1
8.1,7.9,23,118,13.3,-0.656904663738499,-0.7531884328344388,-0.2693752309057698,-0.9145050821684596,1.1752466129842445,-0.11002709182479298,1
8.2,2.6,11,71,9.5,0.2900399805718226,-3.105648071104104e-4,-0.005142592215372198,-1.959461128877717,-0.19219850775345526,-0.028583924523728304,0
5.4,3.3,29,147,9.1,0.33308291894956454,0.2661948752025663,0.2590900464750259,1.5019557758467033,0.9310599842810836,0.5415182465837239,0
7.4,2.1,30,116,10.3,-0.35560409509430574,0.29284541920352286,2.4610287022283415,1.959124046282006,-0.7782464166410408,0.13430241007840057,1
7.9,1.7,25,122,11.9,-0.5277758486052732,-1.046344416845072,0.1710125002448932,-1.4369831055230868,-0.09452385627219091,-0.5172429283301159,1
7,11,55,227,9.5,-0.7429905404939827,0.8258562992228763,1.0517879625462192,-1.0451245880071172,-0.38754781071598393,1.4373930868954343,0
6.8,2.4,61,182,10.5,0.2900399805718226,0.4260981392083427,2.372951155998209,2.8734605871526058,-1.0712703710848335,3.31058593481992,1
5.6,10.7,66,171,10.4,0.4191687957050484,0.20623115120036778,1.0517879625462192,0.39168997621811574,-0.24103583349408741,1.9260520907018215,1
7.4,1.4,23,107,10.4,0.031782350305371326,-0.04028638080856377,1.4040981474667502,2.155053305039991,-1.0712703710848335,-0.354356593727987,1
6.8,4.6,36,127,9.6,2.226972207570208,0.03300261519409455,-0.005142592215372198,-0.26140755297517193,-0.09452385627219091,-0.7615724302333099,1
6.7,9.9,10,175,11.4,-0.2695182183388219,0.4260981392083427,0.523322685165424,1.7631947875240184,0.2961747496528659,-0.19147025912585763,0
6.4,7.5,42,151,10.1,0.33308291894956454,0.2595322392023179,0.2590900464750259,0.5223094820567733,-0.5828971136785124,1.2745067522933051,1
9.2,1.2,31,93,11.3,-0.8721193556272084,-0.806489520836352,-1.0620731469769638,-1.698222117200402,-0.28987315923471957,0.05285924277733636,1
6.1,1.8,11,76,10.4,0.16091116543859713,-0.44670717682330874,-0.0932201384455049,1.5019557758467033,3.128739642609529,-1.738890437846085,0
6.4,7.5,55,191,9,0.16091116543859713,0.6259772192156094,-0.005142592215372198,-0.1307880471365144,0.19850009817160155,-1.4131177686418266,0
7.9,2.1,8,143,9.8,-0.3125611567165638,0.05965315919505113,2.1967960635379433,-0.9145050821684596,-0.8759210681223051,-0.5986860956311806,0
6.5,3.2,29,119,12.4,-0.39864703347204766,-1.0729949608460285,1.4040981474667502,0.39168997621811574,0.784548007059187,-0.4357997610290512,1
8.1,1.6,24,119,10.1,-0.44168997184978964,-0.02029847280785558,0.2590900464750259,-0.0654782942171842,-1.0712703710848335,-1.0059019321365037,1
7.5,7,45,164,11,-0.44168997184978964,-0.04028638080856377,-1.414383331897494,-1.0451245880071172,-0.09452385627219091,0.21574557737946526,0
8,1.2,28,101,12.5,-0.09734646482785447,-1.222904270851488,-0.5336078695961679,-1.0451245880071172,-0.38754781071598393,-0.028583924523728304,1
5.8,1.6,17,140,11.1,0.6774264259714997,-0.8797785168390102,-1.238228239437229,0.2610704703794582,0.10082544669033723,-0.5172429283301159,1
6.9,1.6,23,128,11.7,-0.613861725360757,-0.773176340835147,-0.18129768467563762,1.175407011250061,0.2961747496528659,0.05285924277733636,1
6.1,19.95,32,174,9.3,1.1939416865044024,1.7319747952557327,-0.44553032336603526,-1.6854129785687493e-4,0.003150795209073428,-0.7615724302333099,1
6.8,7.6,30,110,12.5,-0.6999476021162409,-0.7931642488358921,0.8756328700859539,-0.7185758234104719,0.003150795209073428,0.7858477484869175,1
